Y_L_D
112.873107
113.241855
113.583556
113.867131
114.080513
114.231481
114.350374
114.448606
114.550758
114.666339
114.802396
114.964934
115.174498
115.432180
115.734809
116.085252
116.462405
116.864881
117.298656
117.773300
118.296028
118.857425
119.458174
120.106639
120.817870
121.594852
122.441362
123.372180
124.404279
125.546680
126.817730
128.301240
129.836916
132.225403
134.596359
136.957436
139.191659
141.253386
143.080346
144.546791
145.810352
147.347715
148.804790
149.856402
150.370365
150.304994
149.017592
147.525052
145.824145
143.937388
141.864217
139.651652
137.344664
134.970363
132.535288
130.061677
127.469303
124.805519
122.085164
119.360629
116.572484
113.716369
110.813531
107.856975
104.826283
101.770299
98.703497
95.676487
92.779366
90.210921
88.408530
87.825628
87.413740
86.631390
85.987467
85.785915
86.121441
86.949711
88.098118
89.284618
89.930296
90.375925
91.026794
91.176205
91.411457
92.676388
94.036709
95.547676
97.665288
99.860756
101.638388
103.043208
104.204722
105.248116
106.142174
106.991924
107.786480
108.472026
109.072837
109.622244
110.079484
110.452645
110.716652
110.939931
111.038620
111.037726
111.062683
111.137016
111.254270
111.412081
111.595595
111.799531
112.018090
112.255582
112.526024
112.844352
113.211099
113.629564
114.147716
114.706166
115.301335
115.950585
116.652366
117.405518
118.195586
119.020994
119.890846
120.821237
121.841978
122.963226
124.178323
125.489692
126.901513
128.411821
130.013046
131.595000
133.992188
136.289884
138.553733
140.674845
142.614254
144.446051
146.356325
148.353469
149.962239
151.103771
151.676624
151.494560
150.437699
148.727413
146.690761
144.403557
141.924913
139.391231
136.883732
134.395497
131.866510
129.249025
126.531228
123.724245
120.816354
117.831564
114.776284
111.571799
108.289619
104.992967
101.723260
98.526424
95.540470
92.986587
91.211210
90.530335
90.031943
89.063921
88.015951
87.436068
87.315181
87.711127
88.543017
89.712570
90.931015
91.908196
92.271426
92.573443
93.105037
93.405005
93.736966
94.433590
95.376300
96.647890
98.562112
101.050903
103.218054
104.875590
106.187731
107.389817
108.467266
109.445233
110.371154
111.206745
112.081126
112.968497
113.801193
114.458790
115.013278
115.505182
115.945401
116.356240
116.746845
117.118336
117.483843
117.827016
118.147823
118.440285
118.720876
118.986205
119.258726
119.550300
119.868419
120.222237
120.611670
121.038758
121.493857
121.974508
122.483463
123.058582
123.683121
124.372492
125.140191
126.002820
126.992692
128.109551
129.361634
130.735855
132.187662
133.677887
136.074979
138.535148
141.027939
143.324467
145.371002
146.970581
148.531977
150.166264
151.732011
153.344969
155.081946
156.456602
156.551241
155.172154
153.495360
151.515163
149.345390
147.000379
144.480432
141.886842
139.268786
136.533288
133.795393
131.033791
128.219596
125.352952
122.439630
119.478296
116.468675
113.381225
110.216211
106.972438
103.641648
100.248793
96.829566
93.448861
90.228700
87.683116
86.726869
86.093909
85.435246
85.187386
85.571577
86.519457
87.918744
89.528189
90.533778
90.593207
91.444201
91.965529
92.076239
93.060306
94.593820
96.233694
98.192865
100.362051
102.373228
103.917322
105.151216
106.301392
107.436556
108.509982
109.542085
110.526308
111.497575
112.314438
113.000346
113.589682
114.100621
114.514613
114.873498
115.187660
115.453163
115.663092
115.829981
115.983793
116.133996
116.298890
116.501464
116.748935
117.036684
117.361142
117.728613
118.137663
118.583555
119.081393
119.665419
120.309735
121.001056
121.734860
122.522415
123.370728
124.307909
125.367264
126.555553
127.871321
129.345406
130.961357
132.658515
135.335488
137.940587
140.479884
142.755799
144.827853
146.580659
148.152613
149.747211
151.387422
152.929171
154.080521
154.408208
154.018692
152.366710
150.362159
148.043320
145.475488
142.728430
139.871581
136.852507
133.780432
130.649770
127.387928
124.034319
120.663320
117.249629
113.790312
110.295065
106.843149
103.461120
100.183612
97.050427
94.138028
91.603597
89.714565
88.815616
88.540380
87.723551
86.969061
86.598762
86.688709
87.180414
87.965265
88.742062
88.870989
89.620363
90.986046
91.891626
92.306184
93.212127
94.641529
95.956839
97.481706
99.486831
101.729530
103.685587
105.102073
106.360248
107.537930
108.613316
109.679351
110.770624
111.712337
112.518524
113.223304
113.868818
114.453633
114.942347
115.362820
115.713168
115.997799
116.220118
116.415953
116.596437
116.769494
116.939986
117.113162
117.289162
117.491278
117.719720
117.971389
118.255521
118.577575
118.932605
119.346968
119.802569
120.296491
120.835728
121.430975
122.102816
122.874204
123.756952
124.767632
125.917159
127.221227
128.704034
130.373397
132.172670
133.994080
136.727542
139.423620
141.949396
144.227380
146.242430
147.990835
149.736427
151.539176
153.175809
154.419778
155.075877
155.034042
153.831702
151.929665
149.739585
147.301112
144.663821
141.881900
138.999851
136.066523
133.103195
130.089978
127.009088
123.836643
120.571228
117.247645
113.861797
110.423200
106.969624
103.528547
100.160082
96.950549
93.982142
91.415330
89.529480
88.661015
88.567114
88.241935
88.044468
88.155574
88.609133
89.342244
90.180678
90.847932
90.972112
91.502975
92.109666
92.075065
92.683641
93.957021
95.347511
96.914493
98.811168
101.080184
103.128407
104.694850
105.959712
107.183293
108.374689
109.546285
110.789626
111.965484
112.931279
113.788079
114.537433
115.153748
115.668744
116.122600
116.527896
116.890235
117.195657
117.457137
117.697058
117.932375
118.167880
118.420173
118.684928
118.947201
119.209005
119.490809
119.806261
120.162138
120.558743
121.003255
121.501049
122.049510
122.649839
123.295869
123.996394
124.760692
125.617417
126.585367
127.687469
128.933091
130.385452
131.988125
133.715770
135.490380
137.635374
140.028600
142.354638
144.471192
146.469875
148.209457
149.740747
151.320282
152.981716
154.409821
155.436880
155.840439
155.446523
153.770384
151.761091
149.468434
146.966874
144.318381
141.566824
138.754783
135.878540
132.921853
129.877716
126.750159
123.529629
120.218237
116.828886
113.350673
109.837962
106.277207
102.763184
99.322093
96.005606
92.926147
90.304372
88.532553
88.025930
87.640489
87.007624
86.536048
86.442884
86.820689
87.575493
88.587283
89.619858
90.216147
90.772636
92.160777
92.945121
93.427408
94.604905
95.942905
97.267969
98.797118
100.584333
102.585052
104.347234
105.759492
106.999123
108.179647
109.251372
110.229236
111.248826
112.187882
112.977677
113.657110
114.258262
114.788483
115.260770
115.692172
116.089381
116.437188
116.741046
116.992004
117.216834
117.432890
117.648826
117.895065
118.144158
118.421724
118.729895
119.060657
119.431550
119.850258
120.323979
120.852127
121.429384
122.047915
122.718968
123.445905
124.228224
125.098968
126.091206
127.279096
128.604333
130.072349
131.663886
133.337337
135.068687
137.549480
139.948660
142.293631
144.413505
146.406622
148.169202
149.923275
151.785183
153.549146
155.006020
155.630062
155.699520
154.692986
153.037880
151.045992
148.790317
146.350801
143.773473
141.100229
138.350539
135.531610
132.619610
129.605977
126.463605
123.181320
119.834237
116.312875
112.741311
109.159587
105.610334
102.148432
98.832259
95.732897
92.967108
90.729353
89.310757
88.931702
88.902619
88.298271
87.563130
87.273947
87.445692
88.071228
88.991289
89.915680
90.420711
91.288746
92.697507
93.617922
94.096568
94.954105
96.131937
97.352881
98.920642
101.045323
103.388344
105.445911
107.126766
108.570497
109.733719
110.796558
111.842206
112.874773
113.869747
114.824014
115.677135
116.397303
117.002851
117.546360
118.050294
118.533459
118.987564
119.388834
119.731627
120.033030
120.315820
120.589147
120.861491
121.136894
121.419719
121.718021
122.031113
122.363357
122.715918
123.092456
123.494556
123.928868
124.403409
124.922957
125.493124
126.109986
126.835902
127.644774
128.560777
129.606063
130.779861
132.049037
133.403522
134.861630
136.361745
138.769772
141.073332
143.201534
145.174564
146.888156
148.439177
149.982194
151.529486
153.046777
154.221337
154.829202
154.602098
153.229600
151.486570
149.426512
147.124899
144.658461
142.127999
139.559059
136.908488
134.089809
131.190472
128.221215
125.146175
121.956063
118.734509
115.452821
112.123227
108.780225
105.450945
102.150775
98.927199
95.804068
92.885945
90.338414
88.535401
87.949569
87.750121
87.546363
87.584127
88.006287
88.829175
89.943220
91.213833
92.392840
92.991403
93.140799
93.923341
94.996849
95.540313
96.205458
97.282510
98.429060
100.274167
102.696036
105.151626
107.124717
108.712394
110.123197
111.471128
112.660298
113.757138
114.789760
115.749706
116.667598
117.470691
118.128599
118.680075
119.170842
119.616624
120.039939
120.445358
120.835147
121.222607
121.584221
121.915563
122.232935
122.544839
122.852573
123.158870
123.464128
123.776715
124.119361
124.499806
124.930832
125.425680
125.981442
126.586347
127.242144
127.958119
128.749489
129.732858
130.860331
132.114484
133.491013
134.979987
136.575284
138.191040
140.656117
142.963683
145.110811
147.158746
148.986958
150.599011
152.151609
153.694504
155.189504
156.433628
157.147351
156.836007
155.391094
153.601163
151.487631
149.123009
146.578649
143.949887
141.338350
138.763352
136.172610
133.540836
130.805963
128.036482
125.222922
122.347112
119.396873
116.338065
113.169913
109.898436
106.535941
103.102473
99.624056
96.140714
92.727621
89.685407
87.486236
87.032828
86.530154
85.944847
85.673470
85.942867
86.794202
88.084117
89.596738
90.728575
90.762616
91.595005
92.659189
93.406166
94.176311
95.633108
97.134192
99.032316
101.353760
103.693551
105.695083
107.295752
108.665717
109.965741
111.111273
112.146129
113.145338
114.061730
114.951690
115.781855
116.509452
117.099785
117.605950
118.053071
118.456196
118.816334
119.131578
119.398939
119.639283
119.878798
120.135292
120.392568
120.660834
120.943016
121.246427
121.563010
121.902398
122.272547
122.676040
123.120880
123.605209
124.135880
124.732118
125.405688
126.162804
127.020676
128.013734
129.241723
130.625998
132.142549
133.731917
136.191697
138.640890
141.060403
143.387981
145.506120
147.403415
149.055960
150.488835
151.475246
152.119469
152.885328
153.855649
154.292665
153.245288
151.526720
149.625772
147.467953
145.115436
142.623532
140.021469
137.338353
134.579591
131.748252
128.858533
125.867449
122.688632
119.467965
116.165654
112.780059
109.324844
105.823395
102.313703
98.872018
95.618328
92.771129
90.718220
89.960834
89.645109
89.083934
88.685098
88.718614
89.263575
90.157189
91.198813
92.106675
92.499971
92.790978
93.756951
94.783439
95.511196
96.423375
97.816938
99.113329
101.234628
103.793593
106.019196
107.757124
109.306068
110.682043
111.864581
112.944305
113.952058
114.875062
115.718294
116.526114
117.231457
117.778398
118.238514
118.646351
119.026994
119.406931
119.754696
120.061437
120.350142
120.623302
120.891612
121.162829
121.427379
121.696707
122.010640
122.355055
122.740271
123.168838
123.641620
124.153748
124.699371
125.291842
125.941209
126.656442
127.455550
128.348516
129.343958
130.556306
131.888545
133.306065
134.797300
136.296875
138.692858
140.972542
143.175746
145.339496
147.365316
149.179085
150.887751
152.581895
154.241428
155.736789
156.852840
157.015605
156.111271
154.524968
152.594494
150.395318
148.025435
145.542878
142.962289
140.286344
137.534765
134.710034
131.745592
128.631470
125.427688
122.166228
118.836494
115.403419
111.952793
108.505576
105.073044
101.633962
98.176862
94.750142
91.466611
88.538181
86.502955
85.961451
85.117971
84.767411
84.985902
85.762214
87.061043
88.734037
90.430608
90.495850
90.786898
91.975446
92.917575
93.382335
93.933655
95.289078
96.691760
98.094941
100.234449
102.799800
105.152568
106.978046
108.528813
109.890056
111.057342
112.142796
113.189454
114.178800
115.142014
116.040078
116.798550
117.455802
118.035312
118.561018
119.047478
119.505319
119.941311
120.332783
120.680283
121.012165
121.349785
121.667522
121.982328
122.311055
122.656147
123.038009
123.460153
123.930766
124.446719
125.053632
125.721376
126.474783
127.321993
128.272998
129.329799
130.504021
131.800363
133.209609
134.704027
136.238139
138.230450
140.544314
142.734332
144.775877
146.725425
148.324900
149.756289
151.319849
153.032271
154.492055
155.292775
155.360413
155.009693
153.279888
151.177253
148.755405
146.095118
143.265997
140.319136
137.228335
134.112867
130.969587
127.780732
124.519925
121.140433
117.680880
114.209338
110.726310
107.264538
103.848357
100.513907
97.300132
94.295368
91.691747
89.903119
89.195996
88.795078
88.331349
88.116663
88.304329
88.915453
89.826450
90.849742
91.734382
92.058932
92.084087
92.885077
93.956754
94.715076
95.275404
96.560873
97.908032
99.742642
101.981366
104.226183
106.003644
107.417623
108.709328
109.887788
111.021299
112.102655
113.048636
113.888182
114.663497
115.354822
115.913873
116.384415
116.778971
117.153422
117.527816
117.856645
118.133531
118.399389
118.684221
118.972141
119.251192
119.540092
119.837270
120.147022
120.496465
120.891691
121.325582
121.794751
122.332369
122.920991
123.543331
124.202208
124.908931
125.667352
126.484714
127.372147
128.350373
129.451024
130.669513
132.017352
133.517958
135.118859
136.909902
139.403074
141.719700
143.944269
146.086326
148.020309
149.895860
151.902660
153.934490
155.862333
157.363972
158.020886
158.201638
157.235412
155.564055
153.393723
150.993928
148.417720
145.739253
143.003503
140.228004
137.417289
134.556328
131.635326
128.649160
125.606331
122.519294
119.391689
116.219145
113.007504
109.774065
106.472448
103.159533
99.878959
96.710789
93.810937
91.480367
90.102267
89.912183
89.322000
88.569914
88.081310
88.074541
88.579647
89.480112
90.595215
91.375653
91.529414
92.703620
93.672817
94.114381
94.857328
96.042721
97.448914
99.289787
101.200423
103.043740
104.727047
106.194684
107.408942
108.434098
109.400966
110.303528
111.098535
111.828095
112.535832
113.167884
113.686978
114.117431
114.490011
114.822682
115.122056
115.410044
115.701218
115.984108
116.245478
116.495982
116.751756
117.016344
117.293055
117.586419
117.902356
118.252178
118.639357
119.058625
119.505562
119.978795
120.485527
121.021461
121.595272
122.216396
122.876537
123.581412
124.341681
125.188054
126.157353
127.298309
128.542203
129.886968
131.326389
132.799415
135.178630
137.527801
139.829258
141.982311
144.000693
145.832666
147.465173
149.164557
150.973917
152.856163
154.441641
154.714615
154.623963
153.140827
151.290728
149.139780
146.743281
144.150227
141.419326
138.608033
135.747151
132.856311
129.921071
126.915952
123.835936
120.693779
117.503948
114.182577
110.809973
107.403915
103.990487
100.631406
97.399907
94.417983
91.965338
90.495180
90.371492
89.972029
89.336623
88.777504
88.523694
88.938532
89.746441
90.786399
92.026960
93.352447
94.304104
94.494680
94.792599
94.733033
95.054058
96.126145
97.300528
98.705860
100.509508
102.526360
104.234188
105.420093
106.385445
107.310300
108.194912
109.027464
109.804228
110.510531
111.188898
111.761452
112.219970
112.583418
112.863271
113.101775
113.316768
113.522125
113.725207
113.919854
114.110996
114.325881
114.540363
114.783012
115.051602
115.354234
115.689047
116.059810
116.460626
116.890252
117.345190
117.845081
118.385308
118.968723
119.602954
120.279726
120.997835
121.781808
122.674623
123.652846
124.711850
125.837513
126.998863
128.166716
129.301136
131.351914
133.371375
135.363021
137.436031
139.423247
141.211288
142.748136
144.056352
145.303432
146.517362
147.266357
147.329717
146.948490
145.383631
143.520063
141.414992
139.123108
136.729277
134.283424
131.775450
129.198509
126.568630
123.823245
120.966235
118.052217
114.965781
111.801033
108.579233
105.349257
102.151479
99.034570
96.060903
93.351490
91.156841
89.879890
89.784096
89.469798
88.678302
87.853912
87.330412
87.328104
87.663398
88.354947
89.342122
90.540212
91.362840
91.827231
92.958946
93.997182
94.225270
94.391045
94.984397
96.004889
97.378816
99.964302
102.696794
104.987660
106.821238
108.283110
109.683757
110.848707
111.861945
112.870928
113.809976
114.672875
115.426320
116.057645
116.544689
116.959247
117.279337
117.538529
117.756241
117.949839
118.149069
118.360542
118.593325
118.838297
119.095566
119.375184
119.660006
119.933494
120.207688
120.525955
120.910935
121.354627
121.857172
122.398403
122.964090
123.550448
124.158461
124.789960
125.457877
126.257340
127.148656
128.143053
129.241064
130.446159
131.757306
133.150115
134.586558
136.512856
138.885756
141.199281
143.445457
145.578528
147.547262
149.293543
150.929935
152.674747
154.335348
155.759680
156.480356
156.592985
156.088313
154.498158
152.579911
150.409591
148.045132
145.555149
143.000849
140.388971
137.692549
134.894904
132.002455
128.945696
125.809430
122.611969
119.347395
116.020987
112.651016
109.253229
105.850176
102.467252
99.123717
95.895722
92.925573
90.512017
89.113945
89.158061
90.161075
91.464616
92.667037
93.571545
94.076925
94.258396
94.296611
94.483499
95.079999
96.153364
96.955201
97.263659
97.639872
98.871144
100.112708
101.045391
103.050174
105.689954
107.838485
109.150845
110.252493
111.472337
112.664827
113.698241
114.668668
115.550725
116.353156
117.009476
117.473963
117.861464
118.214680
118.543492
118.842624
119.121948
119.378411
119.605993
119.809949
119.999204
120.155946
120.301330
120.488382
120.701330
120.942528
121.214434
121.529224
121.899847
122.313490
122.770269
123.278558
123.823823
124.408258
125.034433
125.710618
126.453244
127.273888
128.179195
129.197365
130.370204
131.647142
133.026341
134.454913
135.914039
138.338132
140.728916
143.098183
145.391161
147.550723
149.492783
151.332497
153.262314
155.170308
156.829342
157.966396
158.134655
157.866840
156.252015
154.290009
152.062314
149.633325
147.086407
144.445578
141.696293
138.835349
135.860429
132.774485
129.594264
126.301860
122.964353
119.534915
115.936201
112.264250
108.527467
104.758480
101.000776
97.324447
93.884901
90.983621
89.168505
89.020508
87.691155
85.573298
83.417854
81.614883
80.952443
81.832868
83.277200
85.229596
87.438889
88.893993
89.261662
89.966182
90.205177
90.777738
91.870685
93.114394
94.784532
96.862091
99.024734
100.921006
102.465572
103.746861
104.780965
105.712507
106.574299
107.335872
108.097568
108.847837
109.535480
110.105698
110.581626
110.990379
111.350548
111.665884
111.942999
112.192656
112.428810
112.657881
112.885148
113.119519
113.356247
113.622419
113.899985
114.183048
114.488481
114.827661
115.199654
115.602840
116.070506
116.574485
117.114883
117.704298
118.337019
119.024945
119.777216
120.616482
121.568009
122.649054
123.882528
125.272383
126.807140
128.445361
131.023399
133.600753
136.104236
138.487907
140.662363
142.611959
144.439557
146.433675
148.520298
150.293490
151.416921
151.901316
151.982401
150.791025
149.216852
147.297643
145.113982
142.743867
140.182351
137.564012
134.868396
132.082778
129.204379
126.227885
123.163613
120.023458
116.806606
113.514974
110.155463
106.740451
103.333218
100.008118
96.833234
93.926947
91.621957
90.365509
90.300390
89.272952
87.922787
86.716480
85.967393
85.815394
86.248107
87.139966
88.333186
89.631653
90.651229
90.742187
91.664003
92.264568
92.438082
92.974095
94.075053
95.173518
96.967495
99.447359
101.751059
103.500298
104.964260
106.262214
107.449076
108.458974
109.426921
110.331785
111.148655
111.896294
112.543734
113.077739
113.516722
113.890675
114.216270
114.506225
114.772473
115.015211
115.235512
115.426088
115.579993
115.722655
115.863036
116.016793
116.186435
116.372971
116.578863
116.817449
117.094304
117.400255
117.733783
118.092078
118.475426
118.898758
119.369942
119.900849
120.505327
121.196310
121.989391
122.913806
124.038653
125.255727
126.573875
127.993677
129.449091
131.523713
133.945009
136.410587
138.889775
141.318256
143.607059
145.688863
147.613592
149.501789
151.420353
153.137444
154.116688
154.550813
154.586149
153.404696
151.793746
149.877038
147.721473
145.383238
142.890866
140.261199
137.504709
134.631979
131.668718
128.519561
125.287723
122.013348
118.679840
115.287845
111.849678
108.364137
104.836037
101.296319
97.784222
94.356921
91.166410
88.711859
87.773849
86.550453
84.719860
82.952323
81.853920
81.975026
83.088907
84.679883
86.696585
88.710439
89.641612
89.749973
90.422459
90.786344
91.397018
92.823763
94.283668
95.785804
97.699780
99.773104
101.718349
103.391991
104.728338
105.774150
106.694278
107.548646
108.322800
108.985349
109.509498
110.025082
110.439661
110.755591
111.008786
111.230453
111.420066
111.560262
111.661513
111.748844
111.854527
111.970504
112.092006
112.225277
112.381135
112.585740
112.829633
113.168348
113.568939
114.025216
114.537856
115.098307
115.702933
116.350820
117.034536
117.741041
118.521045
119.359095
120.264454
121.256621
122.352955
123.555266
124.861438
126.268764
127.746202
129.256292
131.123604
133.478261
135.739241
137.986189
140.204788
142.275538
144.008217
145.722601
147.479223
149.095842
150.333814
150.850931
150.767543
149.870476
148.201331
146.233750
144.049888
141.680604
139.163932
136.560729
133.902730
131.205297
128.401620
125.539419
122.617806
119.635448
116.598770
113.528723
110.414519
107.203100
103.893607
100.524193
97.161226
93.892113
90.877036
88.610991
88.136122
88.104546
87.306677
86.155626
85.009131
84.203272
83.931403
84.315300
85.341932
86.986731
89.198237
91.654591
93.138395
94.137973
95.740991
96.808536
97.202542
97.682664
98.858959
100.136505
101.626121
103.507394
105.425789
107.218195
108.798851
110.039473
111.015842
111.840109
112.563248
113.222799
113.858942
114.482600
114.961478
115.335076
115.624672
115.843085
116.008027
116.162703
116.326669
116.497717
116.694673
116.923487
117.184226
117.454183
117.740276
118.043932
118.377710
118.755009
119.180602
119.661266
120.201394
120.797762
121.441087
122.127849
122.861719
123.645910
124.494943
125.477644
126.545967
127.703746
128.936981
130.230868
131.582412
132.908063
135.193301
137.373794
139.524491
141.734874
143.813812
145.669242
147.225642
148.889988
150.558967
151.825047
152.408320
152.537118
151.767609
150.244598
148.392848
146.265434
143.944136
141.505779
138.998775
136.432837
133.798716
131.112280
128.254628
125.270791
122.194522
119.083173
115.904147
112.661644
109.347718
105.967943
102.521258
99.047247
95.588698
92.243511
89.225079
87.147547
86.301915
84.299297
82.035663
79.985117
78.781023
78.822004
79.899733
81.568574
83.690420
86.157156
88.166386
88.254626
88.852800
89.307704
89.500575
90.243447
91.357205
92.348142
94.172595
96.623957
98.739628
100.326459
101.718233
103.007342
104.095289
105.023464
105.900317
106.687722
107.438899
108.181798
108.803502
109.295945
109.725701
110.114243
110.481058
110.824733
111.150000
111.469305
111.796519
112.142488
112.497084
112.860293
113.227867
113.613424
114.021658
114.459377
114.936527
115.448143
115.991932
116.570175
117.181146
117.827647
118.513545
119.240861
120.018567
120.865388
121.794389
122.828883
123.983673
125.291941
126.698639
128.178208
129.653632
131.913123
134.054681
136.124129
138.192836
140.283134
142.234843
143.980664
145.623213
147.254401
148.906939
150.125114
150.686844
150.759350
150.118335
148.567071
146.677796
144.524367
142.175417
139.695188
137.137914
134.514595
131.843288
129.138465
126.318717
123.435004
120.471617
117.447711
114.355510
111.158019
107.842747
104.408132
100.868462
97.271746
93.699181
90.244861
87.198699
85.923496
85.870433
84.298758
82.116151
79.970358
78.155147
76.872089
76.466512
77.508164
79.335110
81.752949
84.583318
87.425756
89.169441
89.710596
89.997840
90.328551
91.373659
92.702356
94.019872
96.061743
98.631479
100.902381
102.488426
103.719335
104.815177
105.814577
106.739699
107.648579
108.604143
109.509614
110.287019
110.943148
111.484748
111.951468
112.372358
112.756099
113.125134
113.482510
113.803365
114.077071
114.337076
114.608576
114.906222
115.210199
115.533336
115.882847
116.247893
116.619793
117.003237
117.392506
117.783504
118.231192
118.715961
119.243887
119.819494
120.448200
121.131208
121.876713
122.706602
123.647354
124.713704
125.919311
127.254142
128.692515
130.176841
132.093819
134.449046
136.714524
139.036396
141.328723
143.459814
145.356257
147.209605
149.028257
150.610858
151.885281
152.524392
152.519920
151.956586
150.223352
148.079814
145.640698
142.983965
140.162506
137.233653
134.250735
131.153278
128.008461
124.819948
121.591737
118.281336
114.868546
111.357898
107.748552
104.075331
100.385130
96.742782
93.277260
90.229766
88.131484
87.687283
87.456635
85.961445
83.844557
82.169419
81.009093
80.675199
81.135308
82.135022
83.684840
85.652126
87.917440
89.348986
89.462333
88.991330
88.934721
89.562279
90.724989
92.526007
94.824865
96.844285
98.498495
99.870127
101.104684
102.225641
103.187065
104.055155
104.845319
105.623578
106.413216
107.126131
107.723130
108.216755
108.610754
108.937627
109.218853
109.475695
109.712211
109.938010
110.149398
110.352712
110.568321
110.815854
111.094901
111.407328
111.750879
112.139387
112.580747
113.081912
113.644160
114.268487
114.968424
115.693756
116.454653
117.259038
118.115178
119.047820
120.067342
121.189986
122.445292
123.805279
125.230278
126.743978
128.283984
130.664797
133.050626
135.430708
137.696637
139.779746
141.715162
143.641254
145.565641
147.250321
148.529139
149.289500
149.607486
149.510848
148.354326
146.745895
144.885759
142.828554
140.630207
138.310094
135.738456
133.026044
130.220489
127.267266
124.186588
121.098652
117.957540
114.742359
111.460842
108.138099
104.800048
101.469156
98.172484
94.985606
92.067442
89.710651
88.542552
87.545454
85.665690
83.875299
82.616052
82.205776
83.012134
84.427868
86.309449
88.338111
89.873496
90.311619
90.706704
91.161021
90.950918
91.109904
91.958514
93.593395
95.429712
97.192809
98.815348
100.151114
101.273328
102.243700
103.151275
104.018361
104.802186
105.523844
106.299903
106.963026
107.506408
107.950705
108.325266
108.653197
108.972345
109.287435
109.598010
109.894905
110.174465
110.450234
110.761158
111.093098
111.420250
111.774136
112.168791
112.610868
113.094958
113.615630
114.172209
114.793947
115.453648
116.155849
116.901112
117.688769
118.532827
119.445603
120.440663
121.536645
122.747316
124.079835
125.547742
127.152512
128.865499
131.515285
134.125599
136.616535
139.008091
141.238800
143.287085
145.293925
147.488866
149.553914
151.334511
152.805290
153.390559
153.469666
152.357705
150.844521
148.917051
146.681643
144.216370
141.463093
138.593970
135.634678
132.597733
129.500724
126.359240
123.166519
119.921640
116.613352
113.227436
109.776606
106.266900
102.746921
99.271939
95.920550
92.844076
90.312862
88.833395
88.695022
87.312489
85.582628
84.079986
83.165615
83.025965
83.776562
84.933630
86.496971
88.137835
89.339450
89.390308
90.270699
90.766755
91.123366
92.139084
93.413686
94.569559
96.223435
98.315119
100.369059
102.041840
103.319113
104.454345
105.557366
106.611203
107.621490
108.540444
109.406656
110.167826
110.799229
111.331287
111.797659
112.227217
112.639460
113.037578
113.410499
113.746934
114.030366
114.267155
114.488494
114.717750
114.970316
115.245115
115.538711
115.852340
116.196479
116.574062
117.008113
117.485311
117.996302
118.538482
119.120186
119.737078
120.402181
121.121731
121.996440
122.987988
124.100507
125.346818
126.728497
128.234523
129.849262
131.530708
134.080530
136.635140
139.138603
141.546091
143.823409
145.956161
147.942218
149.805352
151.680495
153.423438
154.506115
154.937061
154.982784
153.687300
152.033699
150.082471
147.892460
145.514741
143.021135
140.456894
137.836567
135.165584
132.440472
129.646555
126.785550
123.793900
120.729904
