Y_U_D
76.974783
76.031609
75.214411
74.528995
73.982177
73.580650
73.317654
73.184732
73.183536
73.320693
73.603634
74.036668
74.618088
75.350557
76.238291
77.360456
78.616597
79.953340
81.285828
82.197692
82.729532
83.262915
83.817758
84.040846
83.916420
83.493953
82.810968
82.086299
81.064618
79.991199
79.113377
78.689625
78.630721
78.282655
77.502265
76.774051
76.622448
76.949457
77.726712
78.754402
79.852615
80.803131
81.403034
81.897444
82.431264
83.036316
83.656901
84.250717
84.774094
85.223411
85.541357
85.650844
85.494174
85.083317
84.472808
83.706467
82.803694
81.839817
80.893379
79.986767
79.118964
78.251646
77.359760
76.457540
75.579444
74.714646
73.850190
72.999572
72.193972
71.452923
70.780321
70.162687
69.600617
69.128535
68.826094
68.754562
68.951496
69.401551
70.076456
70.934860
72.069826
73.336860
74.673344
76.040461
77.476939
78.993719
80.180717
81.511190
82.919875
84.386959
85.919257
87.502440
89.116127
90.570848
91.586887
91.900816
91.430940
90.262534
88.684493
86.891132
84.992510
83.078780
81.205853
79.383811
77.647570
76.336174
75.446863
74.730246
74.179945
73.794790
73.588123
73.578034
73.843995
74.320360
75.021479
75.925604
77.026836
78.269391
79.635340
81.094330
82.599225
84.131626
85.174623
85.933840
86.912544
87.581397
87.795346
87.658824
86.885340
86.257078
85.315400
83.762830
82.360797
82.107349
82.539686
82.213770
80.765818
79.401488
78.414443
78.427353
79.011238
80.044004
80.892122
81.383650
81.691227
82.136193
82.749640
83.539831
84.325719
84.972702
85.423925
85.626440
85.539246
85.168578
84.568779
83.779024
82.856245
81.874160
80.921867
80.046866
79.249496
78.518829
77.812294
77.116270
76.457560
75.834661
75.184638
74.490493
73.767586
73.032767
72.296732
71.564563
70.879338
70.317712
69.942352
69.800748
69.903140
70.333018
70.912908
71.568053
72.330104
73.228636
74.221780
75.314535
76.563858
78.001784
79.623619
80.755224
82.015230
83.379267
84.822650
86.420941
88.152149
89.908190
91.467584
92.675516
93.225326
92.777355
91.482200
89.757434
87.883640
85.973933
84.073774
82.220498
80.439595
78.807132
77.897535
77.137287
76.566440
76.181224
75.973218
75.940187
76.113414
76.517147
77.151965
77.978753
78.976274
80.130324
81.436529
82.870677
84.396637
85.780591
86.802442
87.471179
88.051116
88.490298
88.472491
88.151028
87.613247
86.893789
86.033212
85.123677
83.994735
82.854927
81.960391
81.910961
81.905100
81.315949
80.488348
80.109170
80.123582
80.598881
81.405779
82.118489
82.410179
82.614170
82.882391
83.354521
83.981335
84.649730
85.306562
85.868878
86.249046
86.384209
86.242305
85.893767
85.373860
84.728994
84.019174
83.295235
82.580572
81.870990
81.157994
80.444061
79.724569
78.972245
78.171275
77.326121
76.450983
75.549077
74.609707
73.639670
72.651861
71.684351
70.801528
70.045788
69.484593
69.235011
69.376396
69.819962
70.519920
71.465334
72.584201
73.985913
75.562580
77.278317
79.025424
80.775934
82.213948
83.521615
84.844916
86.235386
87.645308
89.014077
90.262247
91.286119
91.951564
92.091508
91.573308
90.523297
89.160667
87.628416
86.019053
84.390483
82.792294
81.250195
80.099977
79.305947
78.662502
78.174513
77.849867
77.694781
77.728631
77.938270
78.320084
78.876758
79.611222
80.498040
81.493390
82.534899
83.567084
84.340404
84.228082
84.179622
84.355806
84.703750
84.502676
84.117535
83.583210
82.647419
81.731491
80.617521
79.298106
78.104182
77.039506
76.551503
76.103285
75.572101
75.092581
75.193558
75.688576
76.330512
77.416744
78.718892
79.330133
79.978857
80.569641
81.248671
82.054538
83.008866
83.925805
84.706660
85.296863
85.656575
85.768201
85.643475
85.328958
84.905439
84.387362
83.778963
83.130368
82.485789
81.803133
81.066804
80.269721
79.409766
78.486160
77.478250
76.416859
75.347736
74.345905
73.490430
72.794782
72.241305
71.761375
71.331127
70.934826
70.632488
70.528744
70.636477
70.931411
71.414299
72.085221
72.918887
73.892899
75.050616
76.394504
77.911933
79.367330
80.627111
82.057079
83.596064
85.232120
86.931724
88.535042
90.018218
91.081002
91.461232
91.155301
90.276214
89.017226
87.516552
85.876289
84.156467
82.424092
80.720814
79.074165
77.935716
77.099468
76.415862
75.950241
75.654419
75.528695
75.580345
75.827851
76.278138
76.935018
77.804808
78.859587
80.075662
81.381771
82.696726
83.934514
85.000242
85.856720
86.204021
86.702284
87.020407
86.835411
86.382392
85.602275
84.549838
83.342992
81.857842
80.276360
79.175962
78.960258
79.085086
78.535495
77.335328
76.465203
76.236330
76.498282
77.409982
78.658554
79.629131
80.066994
80.526283
81.024272
81.681637
82.484751
83.361044
84.177252
84.826850
85.267801
85.480486
85.443944
85.181064
84.741125
84.181725
83.539585
82.875998
82.203730
81.536666
80.877417
80.209205
79.494091
78.715238
77.868329
76.972741
76.086503
75.265002
74.543283
73.948955
73.520169
73.173564
72.872947
72.593777
72.343375
72.189546
72.226620
72.472630
72.929918
73.537634
74.281592
75.124785
76.121761
77.345464
78.822315
80.493430
82.233066
83.743487
85.346068
86.910850
88.433846
89.871929
91.229395
92.370385
92.927632
92.604885
91.547798
90.059595
88.390563
86.676261
84.930574
83.195637
81.484538
79.844186
78.288201
77.285447
76.576972
76.018311
75.626763
75.403355
75.335128
75.409707
75.633669
76.020530
76.583372
77.314209
78.176630
79.151004
80.204670
81.284776
82.350080
82.891899
82.867385
83.069784
83.459863
83.872229
83.722170
83.299012
82.664365
81.792894
80.744617
79.573390
78.346428
77.131051
76.071627
75.758039
75.750868
75.112976
74.150425
73.401993
73.019079
73.380355
74.271435
75.631872
76.927887
77.495892
78.105767
78.703627
79.444771
80.431999
81.571145
82.689534
83.685970
84.463648
84.961617
85.176583
85.129995
84.883288
84.531335
84.122576
83.658444
83.144459
82.588645
81.997602
81.356329
80.676588
79.944153
79.152555
78.296998
77.378597
76.421394
75.435634
74.445830
73.518851
72.713947
72.036379
71.540015
71.268583
71.219242
71.346680
71.733105
72.298282
73.009039
73.804920
74.670721
75.621046
76.744421
78.026154
79.476483
81.161081
82.447363
83.715756
84.961289
86.292261
87.702920
89.201798
90.652838
91.746693
92.232333
91.926129
90.935280
89.544544
87.957591
86.268246
84.548534
82.828057
81.200191
79.637184
78.447652
77.760856
77.233524
76.866982
76.647439
76.576959
76.672103
76.954395
77.434776
78.097591
78.896976
79.807583
80.778666
81.790244
82.815285
83.813660
84.183132
84.027397
84.038886
84.219640
84.324435
83.950585
83.416471
82.616833
81.582517
80.416242
79.155874
77.852155
76.579861
75.883298
76.091633
76.169934
75.349225
74.433160
73.774074
73.497807
73.585452
74.557060
75.704839
76.686986
77.469029
77.895841
78.276685
78.910916
79.776035
80.768851
81.791453
82.680265
83.389690
83.902029
84.228758
84.390620
84.381932
84.216798
83.950537
83.656784
83.341530
83.003327
82.611745
82.111318
81.462702
80.665162
79.777339
78.933367
78.141536
77.402892
76.691679
75.955814
75.174523
74.379168
73.652914
73.113206
72.724732
72.473456
72.364330
72.442734
72.727949
73.181289
73.806497
74.622473
75.612488
76.733677
77.984975
79.432237
80.959461
82.504934
83.968255
85.137727
86.225216
87.426236
88.689227
89.806557
90.546089
90.806025
90.474427
89.581926
88.285044
86.733279
85.078447
83.382054
81.703774
80.085449
78.831263
77.876723
77.037047
76.316537
75.719736
75.251636
74.980026
74.867840
74.927509
75.178238
75.639344
76.311565
77.203034
78.287586
79.517512
80.849290
82.242607
83.326914
83.923353
84.299471
84.700540
85.052957
85.136743
84.764361
84.036577
83.043816
81.829497
80.484899
79.037439
77.753923
77.141870
76.769392
75.960445
74.884042
73.944010
73.283749
72.481202
72.371338
72.867688
73.498681
74.204609
74.865334
75.690434
76.698481
77.734006
78.835060
79.949112
80.986215
81.892772
82.657903
83.262915
83.668341
83.869524
83.920102
83.863760
83.779277
83.674283
83.540849
83.353217
83.095022
82.755589
82.335785
81.855431
81.327430
80.768455
80.203181
79.674320
79.227939
78.906128
78.709180
78.638761
78.726809
78.942929
79.256237
79.662401
80.144810
80.737801
81.442485
82.292850
83.357451
84.688355
86.173409
87.645956
89.035859
90.202564
91.378395
92.411168
92.999370
93.037633
92.478124
91.456512
90.054978
88.373611
86.575358
84.747484
82.920101
81.094056
79.285668
77.525214
75.852904
74.312396
72.928791
72.093131
71.570007
71.173384
70.927969
70.830283
70.879830
71.065167
71.396807
71.898948
72.583852
73.460473
74.476293
75.573126
76.402133
77.102378
77.620871
78.123354
78.707957
79.340685
79.983727
80.544267
80.612590
80.442969
80.093352
79.585650
78.940149
78.115356
77.126714
76.076893
75.081407
74.301119
73.908431
73.946455
73.616379
73.003089
72.542598
72.053673
71.880507
72.633508
73.645387
74.582482
75.414098
76.055993
76.612551
77.354876
78.264685
79.392465
80.513012
81.570585
82.519052
83.327842
83.949007
84.343608
84.527019
84.525031
84.351742
84.022889
83.542789
82.943767
82.269812
81.510671
80.646816
79.686245
78.644518
77.594691
76.562397
75.601983
74.806744
74.150937
73.699072
73.465671
73.451375
73.637355
74.024736
74.598301
75.256956
75.973286
76.776844
77.645501
78.640584
79.860524
81.319234
82.296839
83.286096
84.308275
85.337107
86.466615
87.804301
89.270572
90.653261
91.878734
92.904225
93.408812
93.026438
91.892319
90.374303
88.702300
87.006746
85.336321
83.743118
82.237683
81.030597
80.284925
79.676198
79.220297
78.945067
78.854417
78.938647
79.189479
79.596401
80.167090
80.896281
81.709395
82.584042
83.501295
84.439456
85.064083
84.963577
84.775931
84.663322
84.696886
84.642613
84.090686
83.347199
82.427043
81.305082
80.031498
78.641834
77.306641
76.376745
75.949107
75.749782
74.897292
73.947541
73.331287
73.658835
74.222579
75.283731
76.392291
76.750152
77.116653
77.498713
77.967585
78.707479
79.554279
80.669396
81.803549
82.868485
83.768260
84.415045
84.758596
84.803805
84.591735
84.216839
83.708899
83.106660
82.484826
81.859557
81.216447
80.553406
79.888180
79.216437
78.532681
77.794283
77.004132
76.181539
75.353679
74.564853
73.810636
73.137610
72.592807
72.242650
72.081048
72.059342
72.179601
72.441682
72.835115
73.318603
73.905706
74.665865
75.640137
76.855781
78.225063
79.701135
81.293095
82.838815
84.245205
85.639711
87.007020
88.260339
89.435726
90.550242
91.454470
91.927788
91.868659
91.383047
90.414382
89.098540
87.601410
86.016977
84.428138
82.875288
81.358405
80.136703
79.266189
78.523972
77.913545
77.434134
77.075235
76.836178
76.723412
76.745214
76.940939
77.264902
77.712853
78.267096
78.908539
79.628482
80.429240
81.275801
81.877438
82.009343
81.820666
81.725425
81.789930
81.697510
81.183607
80.567271
79.714146
78.647182
77.415241
76.062946
74.655674
73.708566
73.539150
73.752327
73.272165
72.399506
71.776162
71.920532
72.117023
72.803744
73.760974
74.472475
74.956045
75.456876
76.049094
76.773067
77.755501
78.940552
80.116718
81.201174
82.131289
82.869790
83.367669
83.601897
83.597246
83.425535
83.107904
82.657316
82.153569
81.613479
81.036676
80.437300
79.831503
79.217872
78.590533
77.925723
77.227698
76.529195
75.849748
75.202745
74.584934
74.051605
73.618449
73.342297
73.275532
73.383606
73.705820
74.271995
75.013364
75.871523
76.864093
78.005739
79.390990
81.012354
82.782199
84.635175
86.248233
87.830447
89.374875
90.810663
92.270780
93.562335
94.126781
93.615692
92.351854
90.782393
89.143441
87.470769
85.771862
84.065189
82.387988
80.770333
79.227093
77.761798
76.589827
75.862043
75.251806
74.810173
74.526386
74.418844
74.503334
74.787087
75.258370
75.892410
76.666441
77.560458
78.537366
79.572072
80.636700
81.668817
81.951778
81.724599
81.535498
81.447908
80.973784
80.260657
79.362754
78.291548
77.103047
75.849448
74.554717
73.543241
73.168626
73.288168
72.870345
71.829096
71.226346
70.954429
71.218409
72.375463
73.681805
74.820220
75.350885
75.867493
76.377148
77.041036
77.997392
79.240254
80.488587
81.646933
82.647931
83.400577
83.861553
84.020997
83.916496
83.620687
83.180508
82.606424
81.924696
81.203647
80.447197
79.660222
78.828182
77.955304
77.074804
76.255011
75.540566
74.913459
74.365719
73.833156
73.301214
72.770863
72.371912
72.187538
72.215466
72.429784
72.814515
73.406351
74.217948
75.254122
76.489396
78.050538
79.805084
81.665149
83.473626
84.965496
86.403518
87.710700
88.965487
90.097578
91.098173
91.727903
91.708737
91.090475
90.154869
89.084749
87.856989
86.443706
84.933196
83.392914
81.862815
80.360863
78.888793
77.865406
77.083294
76.421032
75.882684
75.483992
75.225893
75.110456
75.149606
75.347572
75.698753
76.240572
76.922156
77.711255
78.608318
79.581074
80.577278
81.565244
82.342417
82.813277
82.982406
83.145558
83.607996
84.053058
84.058413
83.731336
83.154923
82.209413
81.136322
79.917290
78.549859
77.531198
77.215752
77.346537
77.055113
76.248980
75.365133
74.449013
73.884682
74.025562
74.773037
75.728253
76.691241
77.037955
77.476781
78.067484
78.876847
79.840177
80.931546
82.058985
83.049410
83.885029
84.548752
85.021408
85.296679
85.384330
85.273948
84.954459
84.503318
84.021032
83.593168
83.190610
82.790662
82.370270
81.892403
81.318858
80.657799
79.905863
79.113834
78.333451
77.511137
76.749387
76.125640
75.677327
75.376054
75.250297
75.346493
75.627993
76.101209
76.813748
77.747107
78.861322
80.085033
81.315635
82.682431
83.850823
85.151257
86.454566
87.632979
88.752611
89.947402
91.180210
92.090531
92.247428
91.686826
90.637456
89.328492
87.859427
86.289092
84.657810
83.050988
81.507228
80.059153
79.069841
78.468095
78.045518
77.774311
77.634115
77.654605
77.816092
78.119933
78.581052
79.184807
79.877948
80.605179
81.347033
81.929539
82.030100
81.707435
81.319248
81.004745
80.871761
80.704032
80.380711
79.911115
79.247713
78.438964
77.522025
76.546503
75.585324
74.607009
73.960197
74.076003
74.550284
74.656501
73.846720
73.136353
72.812411
72.883083
73.270519
74.189937
75.232880
75.723752
76.153303
76.659112
77.298452
78.130212
79.217209
80.316979
81.405001
82.414489
83.251071
83.865740
84.233123
84.396917
84.348724
84.115637
83.753998
83.317153
82.820708
82.263337
81.640499
80.952685
80.193742
79.375362
78.521589
77.657221
76.800852
75.990764
75.282132
74.694142
74.210496
73.800992
73.452072
73.193529
73.029789
73.037036
73.245616
73.729617
74.504563
75.502563
76.665102
77.991136
79.496448
81.201960
82.999993
84.688498
86.057152
87.674643
89.398952
90.940812
92.164652
92.930023
92.909444
92.054229
90.640277
88.926685
87.083210
85.244120
83.418083
81.578071
79.740402
77.950353
76.231433
74.631256
73.164787
72.508092
72.135171
71.925088
71.874660
71.971990
72.200829
72.568744
73.106116
73.814174
74.693602
75.731040
76.886079
78.089374
79.281283
80.399296
80.906144
80.792053
81.113912
81.757036
81.904759
81.682621
81.156764
80.263826
79.159556
77.879961
76.537781
75.268383
74.506790
74.678221
75.404639
75.385808
74.858326
74.311849
73.794947
74.459040
75.764788
76.391102
76.825475
77.126031
77.289675
77.660124
78.315119
79.156516
80.021976
80.909935
81.813111
82.705578
83.580286
84.390927
85.046243
85.464264
85.646063
85.628209
85.408946
84.972962
84.382273
83.665889
82.862044
82.003079
81.109267
80.194760
79.288585
78.427639
77.626670
76.900088
76.216400
75.558591
74.939564
74.376367
73.935533
73.612315
73.437264
73.441915
73.650550
74.073004
74.655749
75.363473
76.065685
76.820817
77.722778
78.751206
79.874390
81.055760
81.921008
82.968493
84.171016
85.434526
86.735157
88.063206
89.446299
90.793526
91.773003
92.008801
91.452318
90.339701
88.902411
87.259094
85.491373
83.690006
81.880935
80.091036
78.354734
76.678462
75.174680
74.348616
73.652265
73.101260
72.706687
72.479569
72.421478
72.604951
72.966903
73.507465
74.214690
75.093011
76.128249
77.303650
78.591578
79.825806
80.657416
80.934210
81.111098
81.433100
81.983026
82.558613
82.659420
82.327227
81.684547
80.760805
79.615662
78.347344
77.029582
75.840179
75.349990
75.468904
75.543175
74.877273
74.138322
73.503278
73.405709
73.684599
74.521523
75.479982
75.967733
76.410732
76.934082
77.607702
78.476448
79.620867
80.813424
81.889309
82.782766
83.471755
83.956363
84.220671
84.252124
84.078016
83.727702
83.271493
82.714410
82.079243
81.379995
80.605111
79.762156
78.849281
77.885247
76.900600
75.943465
75.034306
74.190197
73.467235
72.858692
72.266098
71.707034
71.229890
70.943535
70.911781
71.116352
71.570437
72.216648
73.062198
74.066605
75.175896
76.413362
77.794180
79.277035
80.674526
81.780381
83.250805
84.915329
86.594169
88.255407
89.868814
91.360193
92.373151
92.482611
91.632724
90.218889
88.529339
86.684314
84.741582
82.748506
80.754596
78.879306
77.100226
75.430805
73.877764
72.738864
72.229933
71.915573
71.803647
71.905280
72.221224
72.778834
73.573615
74.576314
75.769699
77.048064
78.368415
79.697372
80.980429
81.854687
81.668107
81.700584
82.073116
82.554863
82.414298
82.088081
81.503840
80.625943
79.634377
78.301745
76.935093
75.583064
74.918589
75.333345
75.401743
74.848197
74.484400
74.204861
74.266149
74.600036
75.497591
76.760329
77.978739
78.664497
79.205024
79.889436
80.711593
81.651093
82.652863
83.589664
84.339913
84.841262
85.086855
85.091957
84.882496
84.526363
84.083774
83.531403
82.881975
82.202562
81.500309
80.747185
79.941640
79.097059
78.197776
77.230929
76.230579
75.240584
74.286537
73.427777
72.665767
71.997515
71.423233
70.940639
70.609354
70.497865
70.672820
71.041971
71.566052
72.229147
73.052383
74.019005
75.092622
76.257634
77.564993
78.505524
79.685173
81.192616
82.830796
84.499548
86.180881
87.868675
89.538165
90.892420
91.620997
91.526904
90.715355
89.421922
87.814129
86.020487
84.124038
82.212602
80.320777
78.497744
76.764051
75.240338
74.479066
73.939877
73.586736
73.417334
73.422928
73.601906
73.972041
74.537799
75.298511
76.249786
77.359227
78.574133
79.852431
81.138214
82.363399
82.504429
82.565566
82.892773
83.346120
83.204694
82.784890
82.009841
80.888857
79.567045
78.205781
76.790867
75.399659
74.783242
75.150754
75.492482
74.837603
73.856754
73.216021
72.877721
73.298768
74.160991
75.418326
76.634032
77.663498
78.152096
78.630544
79.202026
79.904176
80.711614
81.592606
82.394791
83.050154
83.485859
83.668963
83.615428
83.354753
82.920620
82.303191
81.512986
80.606313
79.651056
78.671498
77.719287
76.837421
76.040871
75.341576
74.693001
74.058757
73.436274
72.778328
72.086970
71.358981
70.612154
69.904977
69.295178
68.854795
68.603170
68.516598
68.592119
68.834611
69.289700
69.955056
70.791713
71.790820
73.005623
74.567695
76.281362
77.486036
78.947506
80.620711
82.378234
84.077032
85.718784
87.361971
88.950338
90.278141
91.167458
91.366982
90.815205
89.679918
88.156711
86.424589
84.598258
82.774864
81.031608
79.374099
77.836234
76.799739
76.189639
75.743976
75.467879
75.376211
75.462135
75.724380
76.152599
76.754298
77.513849
78.429859
79.397827
80.359770
81.252121
82.035550
82.709997
82.338100
82.363468
82.720721
82.962660
82.719013
82.270201
81.564219
80.542129
79.388196
78.124919
76.743950
75.545545
75.447525
76.448073
76.923331
76.311237
75.587353
75.081304
75.154114
75.390514
76.543142
77.723645
78.355328
78.824999
79.241088
79.781294
80.519077
81.358077
82.193669
82.884297
83.348463
83.533342
83.476303
83.222528
82.816596
82.279648
81.614770
80.870368
80.150445
79.475616
78.839281
78.230213
77.621766
77.007582
76.351801
75.628204
74.832037
73.976221
73.104142
72.248347
71.453709
70.757829
70.135332
69.609783
69.207854
68.957480
68.885858
68.936593
69.092178
69.463255
70.040167
70.790716
71.746478
72.942588
74.369674
76.233093
77.642038
79.342530
81.178006
83.073445
84.947711
86.744952
88.473584
90.002850
91.059705
91.466129
91.158989
90.279028
88.987460
87.418361
85.681608
83.866259
82.059142
80.304657
78.645618
77.105923
76.129807
75.521093
75.055582
74.742042
74.593369
74.625724
74.850007
75.273963
75.888462
76.660123
77.550179
78.522695
79.514008
80.471300
81.347538
81.830952
81.398731
81.052980
81.023371
81.255174
81.210217
80.872007
80.350385
79.637867
78.638180
77.510652
76.310533
75.123529
74.313974
74.391899
74.363561
73.722206
73.023054
72.363661
72.374220
73.031489
74.110721
75.072029
75.433517
75.816561
76.327151
77.001025
77.816734
78.680739
79.720471
80.648926
81.390985
81.870185
82.037374
81.871025
81.382468
80.667491
79.798609
78.880064
77.943256
77.036398
76.157230
75.308032
74.483779
73.657579
72.856172
72.113130
71.449495
70.881920
70.401163
69.943506
69.405164
68.838716
68.306515
67.992019
67.917788
68.061857
68.403312
68.974453
69.767185
70.759632
71.936105
73.244182
74.769561
76.491704
78.306028
79.880509
81.238003
82.751094
84.351148
85.859152
87.218626
88.477566
89.601685
90.467596
90.915875
90.690554
89.735100
88.322972
86.659144
84.838516
82.957127
81.064605
79.221676
77.472431
75.829634
74.749227
74.160595
73.721407
73.431274
73.281782
73.294732
73.493593
73.890591
74.478595
75.207171
76.010169
76.837469
77.692868
78.365273
78.017691
77.791489
77.871191
78.217106
78.658165
78.568567
78.263401
77.780745
77.084203
76.199919
75.204726
74.151128
73.149693
72.176835
72.064560
73.079977
73.777250
73.657907
73.131497
72.601413
72.059936
72.459953
73.417156
74.622227
75.805612
76.832005
77.388515
77.942614
78.592793
79.377083
80.234860
81.157488
82.087965
82.906037
83.556483
83.983862
84.125301
83.943427
83.434516
82.670266
81.722167
80.658263
79.553917
78.453772
77.374636
76.335402
75.355031
74.434875
73.603101
72.854827
72.164069
71.535091
70.944061
70.364219
69.763995
69.160480
68.619781
68.222900
68.004566
67.959384
68.095141
68.461376
69.032270
69.821984
70.887459
72.226545
73.862771
75.771754
77.155967
78.743085
80.394030
82.186306
84.031475
85.812624
87.577723
89.174983
90.347214
90.938333
90.807951
89.960018
88.549187
86.741025
84.719774
82.607380
80.500035
78.452447
76.499976
74.649875
73.379761
72.541014
71.857503
71.322747
70.940891
70.731478
70.709348
70.882521
71.256665
71.892883
72.722498
73.742922
74.923110
76.198771
77.496063
78.765071
80.021751
80.537785
81.255870
82.245626
83.164396
83.447337
83.370661
82.884918
82.637495
82.112588
81.113666
79.709208
78.743235
79.093446
79.820479
79.858503
79.145253
78.328936
77.440766
76.989304
77.370961
78.241551
79.072908
79.669853
79.905364
80.097163
80.535764
81.009348
81.420642
81.727823
81.903782
81.917511
81.733922
81.358303
80.799033
80.095066
79.302225
78.448048
77.571905
76.718378
75.894561
75.102819
74.286277
73.441581
72.601051
71.737005
70.878942
70.099521
69.392426
68.732971
68.107162
67.413570
66.695608
66.007972
65.400365
64.908325
64.629558
64.702217
64.978170
65.428997
66.064177
66.854198
67.795692
68.944461
70.359301
71.987515
73.728804
75.409672
76.825052
78.447631
80.228391
82.042537
83.809275
85.554211
87.314173
88.974968
90.448308
91.466266
91.751774
91.140828
89.793375
88.030571
86.081768
84.092537
82.152722
80.307813
78.569803
76.943487
75.900217
75.312998
74.992314
74.883816
74.995367
75.303504
75.800926
76.482449
77.328232
78.305591
79.356470
80.416112
81.418559
82.300159
83.003149
82.649816
82.705196
83.130778
83.459604
83.304217
82.902445
82.190514
81.219179
80.095647
78.909168
77.619840
76.606342
76.802976
77.865501
78.172074
77.564023
76.938481
76.361050
75.819914
75.785838
76.892452
77.952586
78.919010
79.480786
79.917748
80.504898
81.278581
82.061402
82.795320
83.385482
83.794249
83.972401
83.932068
83.696038
83.281923
82.713638
82.037176
81.308067
80.584886
79.867197
79.148231
78.411459
77.662699
76.907984
76.077119
75.169789
74.235433
73.327339
72.482848
71.695142
70.936486
70.167933
69.384708
68.755873
68.390321
68.305948
68.455679
68.788364
69.319043
70.051860
70.985800
72.063570
73.339415
74.835499
76.501936
78.281788
79.519548
80.856837
82.473973
84.138941
85.778938
87.366451
88.899037
90.241305
91.160273
91.404452
90.896211
89.781661
88.278316
86.512193
84.608168
82.621280
80.622384
78.662536
76.810100
75.041764
73.536261
72.700615
72.041549
71.567732
71.283316
71.194770
71.314469
71.655780
72.211655
72.982428
73.962178
75.127784
76.434652
77.818072
79.239209
80.590173
81.792696
82.950297
83.331729
84.265566
85.119927
85.151059
84.873357
84.341053
83.485743
82.704451
81.472572
80.191297
79.605000
80.164816
80.152057
79.177218
78.162457
77.436873
77.498863
78.102673
79.051297
79.883241
80.463022
80.766351
81.103885
81.625459
82.308485
83.063111
83.758151
84.278844
84.546587
84.445016
84.029009
83.345287
82.488214
81.515322
80.435763
79.270334
78.085208
76.906734
75.749570
74.634200
73.580657
72.622607
71.738453
70.919499
70.164518
69.488240
68.783528
68.020426
67.218643
66.451715
65.762222
65.222466
64.871708
64.738041
64.841143
65.152538
65.645296
66.358156
67.290292
68.414534
69.681924
71.181744
72.852320
74.334894
75.578487
77.041664
78.719739
80.503832
82.298069
84.130410
86.014258
87.801282
89.322741
90.459748
91.012113
90.823347
89.899099
88.408649
86.598492
84.657475
82.689534
80.747527
78.883138
77.156876
76.253057
75.522603
74.982560
74.645743
74.516755
74.611934
74.919019
75.410656
76.084516
76.973144
78.002706
79.141299
80.347578
81.594504
82.860992
83.790451
83.880924
84.309149
85.011546
85.711367
85.797482
85.641719
85.188140
84.713217
84.100009
82.927962
81.561276
80.759739
81.352948
82.125538
81.875095
80.724106
79.592986
78.453096
77.716665
78.060257
78.949623
79.742936
80.366682
80.582591
80.826614
81.325484
82.014916
82.692594
83.294689
83.732886
83.947914
83.914658
83.640597
83.156070
82.484246
81.652684
80.699012
79.694448
78.700751
77.728173
76.791659
75.881625
75.007846
74.175751
73.365260
72.595798
71.876149
71.148037
70.426763
69.730999
68.963825
68.212695
67.562721
67.078802
66.782167
66.652906
66.700068
66.973351
67.609460
68.451636
69.366362
70.302788
71.343422
72.547318
73.950075
75.540798
76.812368
78.069881
79.487616
81.106938
82.763054
84.438663
86.156961
87.924854
89.766915
91.450686
92.735581
93.087158
92.185225
90.510558
88.534584
86.473425
84.432421
82.454261
80.558262
78.773308
77.080480
75.590843
74.900304
74.387985
74.131867
74.066570
74.195757
74.534773
75.109527
75.915127
76.915838
78.062395
79.320161
80.670592
82.039361
82.723261
82.601049
82.608986
