Y_L_I
85.602703
84.153712
82.947590
81.602965
79.721835
77.382850
75.952069
74.806954
73.963439
73.507783
73.492825
73.939964
74.844486
76.163723
77.702455
79.164451
80.636363
82.385404
84.315813
86.256721
87.820786
88.249394
88.603512
89.355208
90.454520
91.763499
93.189669
94.572632
95.755867
96.738356
97.525351
98.203049
98.814064
99.321103
99.721666
100.049174
100.339730
100.606060
100.857274
101.098605
101.324910
101.513136
101.650723
101.754276
101.865840
102.021186
102.150154
102.300773
102.468475
102.642836
102.839333
103.064668
103.335560
103.640453
103.979504
104.369678
104.808538
105.269064
105.745504
106.249230
106.802462
107.411756
108.059770
108.735740
109.439379
110.176131
110.947314
111.748400
112.571048
113.408894
114.558394
116.232528
117.980384
119.792467
121.656310
123.619815
125.712363
127.757059
129.697782
131.441949
133.092061
134.712606
136.334496
137.732372
138.430612
138.701494
138.394262
136.962433
135.233172
133.280267
131.174015
128.946526
126.610905
124.193469
121.720719
119.198763
116.644013
114.058377
111.420756
108.743533
105.983413
103.220963
100.473909
97.755835
95.109274
92.610128
90.410144
88.835178
88.396939
88.280641
88.049084
87.559967
86.772747
85.811002
84.343727
82.543938
81.499008
80.503193
79.638068
79.127586
79.069550
79.486943
80.334460
81.452795
82.638147
83.985818
85.541585
87.355977
89.184241
90.768223
91.605516
92.074163
93.012276
94.085196
95.226978
96.452178
97.708912
98.953215
100.194698
101.381334
102.376752
103.155878
103.784871
104.296097
104.727662
105.117120
105.440276
105.737997
106.014886
106.249736
106.435558
106.565591
106.622760
106.642758
106.638175
106.607077
106.560523
106.579518
106.625212
106.658427
106.716197
106.762867
106.821634
106.928889
107.099971
107.300758
107.542957
107.814068
108.123974
108.461207
108.816835
109.207467
109.634047
110.097639
110.611385
111.200127
111.830615
112.507152
113.226419
113.980116
114.762398
115.561182
116.369392
117.414769
119.037735
120.745490
122.539491
124.400683
126.383494
128.416097
130.464378
132.482050
134.427780
136.309931
138.053767
139.661614
141.152334
142.405216
143.347850
143.893302
144.053702
143.359052
142.031895
140.470674
138.612128
136.608236
134.457225
132.168449
129.771241
127.298992
124.761778
122.174725
119.555405
116.904766
114.224781
111.517205
108.785102
106.032317
103.272490
100.528769
97.845010
95.328420
93.111430
91.411068
90.494873
90.477217
89.386818
87.861965
86.367185
85.355859
84.759413
84.587074
84.795524
85.325396
86.094298
87.019133
88.026087
88.991234
89.651686
89.684683
90.734408
91.799528
92.551197
93.346614
94.366265
95.512180
96.747290
97.941910
99.307142
101.038383
102.764324
104.270156
105.559675
106.676793
107.645218
108.447820
109.024876
109.450779
109.816542
110.094531
110.238108
110.298351
110.323418
110.334045
110.323472
110.286835
110.218233
110.123532
109.996866
109.858036
109.730762
109.612716
109.504881
109.403644
109.380660
109.440964
109.551593
109.717382
109.930743
110.165162
110.436826
110.766041
111.106594
111.459107
111.818054
112.174576
112.557839
112.991447
113.466882
113.979037
114.515986
115.074914
115.662228
116.285210
116.943589
117.631433
118.340304
119.067071
119.883708
121.268232
122.931790
124.663495
126.455716
128.378746
130.412732
132.468861
134.477265
136.426317
138.282978
140.110494
141.910638
143.535574
144.766269
145.473801
145.527293
145.146597
144.331462
142.904383
140.515097
137.911730
135.156097
132.283237
129.327814
126.333241
123.329884
120.338524
117.367538
114.359076
111.358178
108.374464
105.433344
102.575087
99.843305
97.296690
95.027004
93.181603
91.943781
91.434782
91.156629
90.758777
90.408423
90.103079
89.869937
89.787087
89.885319
90.145549
90.503478
91.082255
91.752365
92.421792
92.937621
93.066712
93.270874
93.732772
93.981965
94.444922
95.232142
96.272530
97.552139
98.926619
100.113733
101.123351
102.096953
103.202174
104.357821
105.469434
106.519938
107.422568
108.167147
108.808044
109.352691
109.818673
110.139522
110.370833
110.535673
110.633863
110.672078
110.655283
110.572801
110.440733
110.293255
110.119468
109.924282
109.702096
109.463879
109.271685
109.091969
108.911795
108.797669
108.690688
108.595742
108.536490
108.509046
108.511027
108.568749
108.685627
108.852475
109.078978
109.364828
109.702376
110.083739
110.506979
110.965565
111.457140
111.966549
112.488642
113.039388
113.621880
114.252962
114.934915
115.654643
116.386532
117.523765
119.095105
120.775612
122.573915
124.471926
126.492634
128.615614
130.757209
132.820155
134.608824
136.241711
137.776625
139.269168
140.571296
141.392606
141.754090
141.710531
140.816722
139.076660
137.067812
134.848089
132.467700
129.966413
127.373151
124.711406
121.933769
119.135331
116.338741
113.550900
110.738645
107.934333
105.189185
102.484621
99.836919
97.296123
94.934393
92.876116
91.309906
90.459943
90.428292
90.382995
90.288909
89.965936
89.246711
88.484502
87.173953
86.299887
85.484615
84.849565
84.493036
84.478228
84.836369
85.541285
86.463531
87.326908
88.120207
89.050172
90.074775
91.030770
91.676537
92.006933
92.849430
93.952253
95.193988
96.596513
97.932109
99.090256
100.084172
100.964686
101.759419
102.428095
102.953589
103.369950
103.686782
103.902596
104.052143
104.163277
104.257410
104.328690
104.351127
104.320788
104.248381
104.169212
104.108553
104.054124
104.018361
104.006162
103.999216
104.010602
104.061083
104.139883
104.230718
104.340930
104.478825
104.631234
104.804447
104.998506
105.212496
105.488948
105.833702
106.210619
106.642567
107.122634
107.649672
108.222431
108.832606
109.484329
110.177354
110.901935
111.657422
112.538509
113.688823
115.128182
116.635813
118.209383
119.864092
121.605937
123.497411
125.480335
127.473903
129.377665
131.118215
132.785567
134.402396
135.930657
137.199594
137.990181
138.352284
137.853356
136.437112
134.664934
132.468414
130.100947
127.629198
125.104538
122.556467
119.986544
117.392766
114.772753
112.134210
109.479418
106.802202
104.125957
101.469225
98.824207
96.212452
93.661396
91.250633
89.184979
87.831857
87.716407
87.449647
86.774100
85.974982
84.804048
83.649193
82.963087
82.393265
81.982634
81.818156
81.972750
82.590316
83.429643
84.450948
85.748841
87.281563
88.979985
90.727468
92.335110
93.384473
93.495047
93.758078
94.462543
95.502310
96.583946
97.619723
98.753924
100.136102
101.380043
102.464643
103.496821
104.364077
105.045102
105.625299
106.111028
106.504092
106.828949
107.070041
107.234198
107.348870
107.420737
107.436693
107.389722
107.286606
107.148992
106.992252
106.836736
106.693022
106.557135
106.450980
106.376320
106.307526
106.264824
106.260165
106.272835
106.315613
106.381688
106.467878
106.577776
106.727589
106.880893
107.063826
107.310157
107.623526
108.000907
108.416661
108.837674
109.299347
109.801885
110.338601
110.914249
111.539335
112.202464
112.912408
113.659118
114.470401
115.596460
117.084963
118.655634
120.300480
122.009321
123.857526
125.867415
127.934476
129.946278
131.855142
133.650207
135.321282
136.916056
138.399675
139.580321
140.064278
140.119674
139.361103
137.673141
135.702973
133.514102
131.168305
128.708911
126.167448
123.568770
120.925486
118.243783
115.540589
112.838642
110.155982
107.502263
104.868289
102.212752
99.601967
97.085582
94.744159
92.700614
91.155127
90.384156
90.297815
90.254075
90.079987
89.580973
88.776493
87.174083
86.061165
85.019527
84.170685
83.608341
83.400827
83.523142
83.947549
84.643074
85.536736
86.555315
87.712056
89.129416
90.621484
92.000110
92.964116
93.147916
93.169876
93.785521
94.857513
96.201496
97.467779
98.611310
99.802761
100.868981
101.802108
102.671748
103.404873
103.992051
104.468060
104.849164
105.131497
105.323740
105.442093
105.523564
105.573485
105.587289
105.554238
105.467344
105.368662
105.284364
105.208364
105.144761
105.110952
105.079342
105.065299
105.100666
105.181637
105.306138
105.445413
105.595472
105.754581
105.919988
106.091630
106.288483
106.513613
106.756966
107.028138
107.335968
107.707435
108.133932
108.603747
109.112323
109.633254
110.159534
110.721672
111.342024
112.019900
112.733942
113.463898
114.383917
115.773202
117.243693
118.796486
120.417160
122.091991
123.894020
125.848188
127.755078
129.602497
131.387014
133.084620
134.721963
136.271081
137.610266
138.530897
139.046668
138.964996
137.799042
136.337426
134.623810
132.576727
130.387300
128.083948
125.690244
123.216291
120.683800
118.118040
115.564167
113.001425
110.397955
107.786535
105.226341
102.737844
100.344108
98.081915
96.003366
94.205476
92.834609
92.048830
91.959115
91.933447
91.634347
90.640916
89.114703
87.553281
86.201990
85.550321
85.038535
84.473767
84.076974
84.002396
84.395801
85.080760
86.024405
87.178372
88.487590
89.859057
91.153583
92.201136
92.776088
93.389493
94.405293
95.351868
96.313764
97.403828
98.466872
99.545167
100.629323
101.747821
102.872781
103.912240
104.807603
105.506693
106.073810
106.549185
106.942508
107.274551
107.560210
107.783721
107.944135
108.015285
107.977480
107.879822
107.747917
107.604654
107.476055
107.381662
107.343543
107.292910
107.244484
107.170589
107.072589
106.962452
106.870129
106.838976
106.828034
106.859303
106.935234
107.019074
107.151191
107.363637
107.647302
108.002027
108.438770
108.941322
109.506602
110.129713
110.814761
111.572249
112.410669
113.359969
114.736068
116.629817
118.663458
120.784436
122.934665
125.173765
127.395168
129.611701
131.760038
133.776819
135.625058
137.330153
138.907448
140.351122
141.414428
141.838023
141.922536
141.201965
139.733007
138.034287
136.145651
134.105354
131.947899
129.683117
127.313633
124.852893
122.313115
119.740558
117.124589
114.361391
111.547708
108.730508
105.917317
103.139090
100.431903
97.839225
95.415389
93.259057
91.530555
90.456986
90.198818
90.152734
89.283449
87.678778
85.923659
84.483261
83.488362
83.023711
83.039407
83.039147
83.139346
83.374591
83.836257
84.548284
85.425718
86.359486
87.180687
87.600621
88.318631
89.595603
91.282544
93.221792
95.092444
96.336973
97.342438
98.655556
99.906150
101.054475
102.011713
102.735713
103.311101
103.796161
104.204347
104.556976
104.862155
105.100618
105.278237
105.409219
105.506338
105.566389
105.574838
105.527061
105.460507
105.397123
105.315844
105.227099
105.150082
105.088829
105.046659
105.002270
104.980051
104.980140
105.012488
105.078570
105.156448
105.261339
105.410182
105.587754
105.784053
105.988816
106.226704
106.506032
106.828000
107.200969
107.617010
108.082665
108.591015
109.134049
109.704910
110.301991
110.944534
111.632567
112.400225
113.201748
114.029205
114.875691
115.940442
117.459708
119.141421
120.881428
122.682430
124.591287
126.671369
128.777124
130.846387
132.784167
134.576425
136.276405
137.750869
139.000482
139.735206
140.055221
140.003885
139.490651
137.865394
135.987768
133.914153
131.698013
129.370158
126.967987
124.507692
121.990480
119.411104
116.784780
114.061280
111.179329
108.270270
105.304772
102.317425
99.356763
96.476944
93.738018
91.254650
89.265972
88.236430
87.704372
86.942622
86.237323
85.516362
84.824252
83.496976
81.106751
79.586009
78.309262
77.367837
76.838791
76.759172
77.126164
77.908604
79.057633
80.491686
81.970749
83.270446
84.759037
86.307011
87.551075
87.855046
88.042391
88.764171
89.927899
91.337623
92.689679
93.903711
95.056954
96.132921
97.082215
97.900383
98.554701
99.100747
99.548705
99.889791
100.138963
100.325728
100.483990
100.628859
100.760354
100.871406
100.959378
101.012797
101.035644
101.053020
101.061681
101.073279
101.112648
101.198141
101.280261
101.393949
101.546522
101.693494
101.869781
102.068342
102.255987
102.474185
102.712572
102.959640
103.235491
103.545930
103.874209
104.231749
104.591741
105.002768
105.441110
105.902502
106.401694
106.915823
107.441972
107.985751
108.570388
109.202522
109.884100
110.598346
111.335747
112.090756
112.869890
113.975793
115.419531
116.924416
118.489069
120.147559
121.897419
123.748714
125.659252
127.657977
129.821507
132.068387
134.216813
136.157037
137.751074
138.769923
139.397658
139.622566
139.020293
137.697641
136.126144
134.338653
132.361959
130.202919
127.881464
125.426185
122.853540
120.184664
117.436721
114.636887
111.733988
108.720085
105.747034
102.791283
99.868748
97.001728
94.241662
91.691747
89.577319
88.322743
87.783165
86.817404
85.877652
84.926746
83.690222
81.788923
79.232540
77.672368
76.371593
75.401829
74.831583
74.707574
75.052827
75.845470
77.013637
78.214910
79.529353
80.758978
82.209656
83.768086
85.256699
86.322926
86.354522
86.596536
87.408877
88.503811
89.838553
91.261405
92.594132
93.881841
95.128835
96.270822
97.280973
98.154602
98.888247
99.535796
100.101042
100.568145
100.941019
101.235386
101.449540
101.621244
101.754508
101.874726
101.972207
102.041048
102.080718
102.105423
102.137395
102.175835
102.239622
102.310048
102.392366
102.501744
102.614340
102.720577
102.848670
102.984386
103.135374
103.316299
103.516752
103.739757
104.002474
104.299566
104.648801
105.046707
105.489877
105.984997
106.521925
107.090682
107.683488
108.295521
108.972823
109.699821
110.471038
111.276502
112.111445
112.962883
113.896153
115.298691
116.850838
118.456015
120.077368
121.711522
123.416607
125.246640
127.056179
128.840258
130.608243
132.389699
134.126996
135.722951
137.085007
138.114945
138.788555
139.087000
138.532365
137.326652
135.893672
134.256701
132.443122
130.365426
128.173827
125.886833
123.510109
121.075310
118.589210
116.005469
113.355673
110.682248
107.998373
105.281071
102.563886
99.910726
97.387995
95.088100
93.167560
91.869107
91.328504
91.259185
90.929615
89.913774
88.864466
87.714378
86.708612
85.962517
85.737052
85.911140
86.457166
86.941549
87.392020
88.047500
88.924435
89.898003
90.842605
91.551175
91.745037
91.878669
92.213028
92.684324
93.406296
94.496899
95.873148
97.162845
98.303528
99.492411
100.726530
101.819955
102.842345
103.760746
104.515107
105.119073
105.623011
106.013486
106.294309
106.493170
106.619590
106.684921
106.706211
106.695084
106.654445
106.590856
106.496101
106.360678
106.195012
106.029974
105.888152
105.778541
105.687406
105.625955
105.598252
105.599379
105.631631
105.665392
105.723251
105.822617
105.960539
106.137270
106.352366
106.642123
106.999253
107.418524
107.880163
108.365482
108.861006
109.363018
109.866813
110.364105
110.879545
111.434020
112.041429
112.696936
113.405083
114.158883
115.300863
116.847799
118.510478
120.263187
122.081694
124.014754
126.081607
128.185209
130.202225
132.107828
133.951736
135.764732
137.488815
139.021608
139.961176
140.521849
140.682874
140.454155
139.044028
137.341474
135.434837
133.360997
131.134232
128.767565
126.295350
123.740559
121.125898
118.428482
115.665817
112.825767
109.969013
107.128248
104.282634
101.468419
98.720442
96.070329
93.580220
91.366412
89.623539
88.635170
88.528796
87.655085
86.226878
84.645130
83.257372
82.216348
81.593756
81.416342
81.675466
82.316629
83.257262
83.976297
84.530471
85.230299
85.936083
86.420173
86.723393
86.821003
87.178639
87.993774
89.079822
90.509749
92.110622
93.688649
95.193715
96.661660
98.061199
99.354530
100.504454
101.500022
102.377251
103.120785
103.694063
104.137220
104.472958
104.733707
104.929474
105.068810
105.159112
105.201022
105.197784
105.146933
105.063530
104.989511
104.924146
104.859574
104.796025
104.746998
104.735558
104.723209
104.695444
104.677248
104.700382
104.755796
104.826666
104.921981
105.061194
105.245308
105.482951
105.781683
106.137359
106.539670
106.989910
107.504598
108.091715
108.719150
109.373147
110.072442
110.813743
111.577235
112.368424
113.192725
114.181224
115.500066
117.016668
118.600562
120.267903
122.006039
123.812365
125.716646
127.786917
129.868902
131.856832
133.781870
135.677046
137.456136
139.074860
140.425916
141.287438
141.740836
141.788320
140.787567
139.147857
137.262599
135.195586
132.983079
130.644163
128.101925
125.482141
122.792901
120.043798
117.250271
114.427494
111.589434
108.732373
105.846386
102.954395
100.105946
97.359404
94.815582
92.655665
91.158002
90.646209
90.516476
90.261847
89.517588
87.888697
86.415132
84.892177
83.548119
82.530762
82.152848
82.248682
82.818026
83.830595
85.222130
86.913715
88.658050
90.071469
91.491383
92.669959
93.200570
93.358293
92.797869
92.611972
93.311363
94.355924
95.386893
96.450730
97.497449
98.476523
99.354182
100.153805
100.849870
101.447505
101.961367
102.402543
102.784391
103.086327
103.305521
103.462984
103.590962
103.709124
103.815784
103.898566
103.950175
103.977714
104.016332
104.064300
104.128033
104.219230
104.330978
104.436853
104.513317
104.590635
104.664838
104.730032
104.799543
104.881840
105.018143
105.215365
105.506406
105.871336
106.281735
106.738572
107.233276
107.771871
108.350456
108.965405
109.632728
110.357808
111.129455
111.946277
112.992669
114.573236
116.269726
118.079350
119.948967
121.932683
124.027243
126.178834
128.326693
130.446565
132.469087
134.392318
136.140361
137.729203
139.051415
139.954557
140.419618
140.238181
138.868414
137.210802
135.306200
133.215435
130.985723
128.634390
126.171898
123.609061
120.960034
118.248961
115.469610
112.633927
109.825907
107.001350
104.153967
101.248391
98.382252
95.615056
93.060326
90.916132
89.563577
89.403962
89.283908
89.265337
89.098229
88.857943
88.490445
87.668500
86.061493
84.676030
83.391996
82.351840
81.636541
81.304157
81.365000
81.858393
82.489844
83.209896
84.035195
85.114767
86.432400
87.954603
89.595932
91.115977
92.055913
92.254705
93.060538
94.169105
95.370576
96.557001
97.741185
98.940648
100.051913
101.016991
101.855588
102.559261
103.152552
103.659755
104.083131
104.425467
104.681845
104.837690
104.956706
105.053933
105.119114
105.169521
105.183659
105.164391
105.137118
105.110494
105.088009
105.069998
105.058277
105.080236
105.113049
105.126791
105.146455
105.191616
105.277595
105.383333
105.484987
105.616044
105.806436
106.061837
106.378676
106.749111
107.172788
107.659985
108.200233
108.779440
109.396554
110.076930
110.828052
111.666841
112.537560
113.436522
114.427296
115.818284
117.424632
119.102608
120.844702
122.607164
124.442542
126.380195
128.358553
130.332948
132.261097
134.128795
135.892740
137.522532
138.945397
139.940088
140.527306
140.730986
140.237682
138.768068
137.029170
135.067349
132.922970
130.636260
128.231480
125.742771
123.113281
120.436510
117.709536
114.951301
112.126977
109.252744
106.379755
103.520747
100.678958
97.874947
95.165793
92.666313
90.586015
89.284434
89.144968
88.652511
87.864095
85.860842
83.815958
81.766963
79.945550
78.497611
77.518203
77.063961
77.142194
77.725171
78.752343
79.961826
80.958740
82.030923
83.348070
84.810714
86.204913
87.117064
87.133300
87.549716
87.912781
89.033452
90.864687
92.808722
94.474059
96.021705
97.475511
98.774005
99.901328
100.896411
101.771037
102.512324
103.120983
103.599629
103.978308
104.254064
104.439968
104.558752
104.632046
104.686708
104.718639
104.720204
104.688792
104.632272
104.569140
104.501460
104.427796
104.365799
104.349611
104.353723
104.346264
104.347842
104.368797
104.404703
104.476379
104.603271
104.767844
104.960196
105.162711
105.385280
105.636187
105.921306
106.305415
106.772389
107.309289
107.903079
108.532720
109.192598
109.885964
110.610996
111.364714
112.138663
112.927912
113.824538
115.114023
116.636797
118.220629
119.861777
121.608799
123.553023
125.631770
127.706413
129.700743
131.592002
133.429961
135.205032
136.901739
138.228241
139.126902
139.630543
139.741483
139.464461
138.390369
136.611924
134.617673
132.433529
130.088421
127.613225
125.039309
122.383595
119.664364
116.886143
114.072973
111.237693
108.326181
105.392827
102.451843
99.558951
96.780218
94.235433
92.134023
90.812142
90.618042
90.036895
89.437287
89.076496
88.694422
87.851788
86.331955
84.132279
82.734815
81.587453
80.752933
80.310501
80.292462
80.706092
81.524431
82.712726
84.324678
85.941623
87.536377
89.281791
91.046547
92.593988
93.496741
93.519725
94.226745
95.272392
96.202118
97.010443
97.967585
99.083365
100.187738
101.185642
102.047817
102.781618
103.422386
103.986873
104.470048
104.824002
105.096916
105.302170
105.460214
105.586367
105.691183
105.758201
105.792004
105.795911
105.784149
105.772066
105.765468
105.781847
105.810165
105.876534
105.985264
106.147979
106.335741
106.576895
106.894082
107.269619
107.678966
108.122355
108.618910
109.145142
109.697076
110.273059
110.868678
111.469796
112.057329
112.647328
113.241944
113.855062
114.463359
115.068650
115.795707
116.717458
117.927891
119.254733
120.717651
122.333407
124.086805
126.012867
128.005657
129.976399
131.920329
133.754532
135.432313
137.036260
138.590989
139.983029
141.068309
141.654120
141.825623
141.641990
140.349366
138.407199
136.214786
133.837440
131.321004
128.672413
125.895327
123.015999
120.063612
117.100475
114.081258
110.995385
107.871926
104.757879
101.673256
98.659777
95.781214
93.143757
90.919362
89.412240
88.952698
88.617663
88.051290
86.987912
84.882609
83.009252
81.141236
79.470298
78.137148
77.224027
76.798649
76.874628
77.416501
78.585563
80.094018
81.730811
83.117100
84.426393
85.793366
86.992365
87.576852
87.825273
88.231587
89.236335
90.674104
91.916133
93.125336
94.411037
95.704518
96.948575
98.081861
99.123547
100.021901
100.764807
101.382529
101.866564
102.236877
102.511348
102.699895
102.830229
102.920319
102.979141
103.010136
103.011864
102.971798
102.923037
102.854578
102.783258
102.723821
102.680914
102.663251
102.634339
102.605816
102.572471
102.554576
102.559234
102.582832
102.674890
102.812935
103.012520
103.275810
103.593940
103.980392
104.406302
104.872606
105.380184
105.940321
106.560502
107.217348
107.900708
108.606076
109.336879
110.108519
110.934262
111.783903
112.654643
113.719818
115.110916
116.674629
118.316388
119.990925
121.721378
123.567653
125.517604
127.485969
129.433303
131.304625
133.112064
134.874987
136.543486
137.988392
139.047437
139.695741
139.964000
139.593005
138.227390
136.600354
134.754468
132.723644
130.530505
128.192265
125.736013
123.090298
120.370786
117.602849
114.785730
111.939433
109.072243
106.192553
103.311293
100.457202
97.666776
95.007668
92.616664
90.763211
89.873824
89.229047
88.170627
87.463778
86.768669
85.857495
84.078736
81.334790
79.426271
77.732575
76.402198
75.539900
75.215937
75.431416
76.126449
77.233760
78.692763
80.450567
82.006634
83.527997
85.201892
86.918777
88.215433
88.568090
88.611537
89.110004
89.940651
91.156267
92.682453
94.191105
95.538899
96.785983
97.868465
98.782768
99.586825
100.293210
100.879725
101.345031
101.698487
101.956477
102.146506
102.295398
102.413027
102.511969
102.586924
102.631340
102.640575
102.616007
102.594744
102.596773
102.629141
102.671215
102.740050
102.821001
102.926411
103.048569
103.177817
103.335902
103.519538
103.723863
103.959225
104.222747
104.528091
104.895883
105.340870
105.832841
106.359039
106.915262
107.509994
108.133174
108.788531
109.489807
110.242507
111.033921
111.855245
112.759179
114.054518
115.610954
117.275925
119.019864
120.820705
122.654853
124.576653
126.528605
128.470059
130.345349
132.113678
133.824920
135.480486
137.014007
138.329894
139.242008
139.718837
139.834216
138.714482
137.292846
135.621362
133.762144
131.644676
129.411279
127.077742
124.666846
122.196977
119.688324
117.142610
114.563155
111.954651
109.330998
106.682469
103.996832
101.327703
98.722649
96.247019
93.995591
92.182401
91.047210
90.784159
90.237047
89.491887
88.726038
88.046667
87.399916
86.866396
86.591631
86.619505
86.948802
87.566470
88.439771
89.526652
90.749400
91.982986
93.022104
93.563212
93.616508
93.834426
94.262016
94.975088
95.722782
96.570367
97.604560
98.771710
99.987647
101.239683
102.340224
103.236905
104.159076
105.063318
105.877244
106.543085
107.059823
107.484470
107.852405
108.156082
108.382763
108.529496
108.608173
108.644632
108.655622
108.634646
108.568346
108.483986
108.394934
108.300411
108.204392
108.103347
108.013154
107.943520
107.894302
107.856005
107.829955
107.808952
107.779596
107.743915
107.712817
107.705112
107.720173
107.757172
107.824190
107.919690
108.060856
108.276847
108.572724
108.956171
109.399880
109.907227
110.448786
111.008970
111.587638
112.200026
112.868899
113.605542
114.428047
115.282914
116.179458
117.167421
118.671698
120.437285
122.302477
124.221606
126.181023
128.113246
130.016123
131.887865
133.709651
135.506530
137.270850
138.977550
140.539047
141.628668
142.379766
142.802886
142.599716
141.537730
140.217687
138.656258
136.877701
134.911299
132.785314
130.512859
128.102581
125.558411
122.891768
120.124958
117.324098
114.390693
111.395498
108.395317
105.396426
102.417590
99.494795
96.676488
94.036039
91.699807
89.902368
88.972267
88.590255
87.490608
86.159186
85.085931
84.303990
83.891337
83.880423
83.921274
84.041253
84.250653
84.753307
85.630597
86.680247
87.757730
88.561063
88.647956
88.718088
89.368302
90.399489
91.662460
93.283168
95.289474
97.011700
98.053393
99.024843
100.016669
101.033144
102.006371
102.870438
103.584958
104.140464
104.583613
104.938852
105.208241
105.404964
105.542914
105.637778
105.684777
105.695923
105.670700
105.608347
105.502670
105.364079
105.208658
105.050457
104.887782
104.706256
104.504199
104.282484
104.059260
103.846561
103.646955
103.450950
103.327426
103.256528
103.210021
103.223176
103.366173
103.647823
104.021783
104.454475
104.929037
105.440891
105.981439
106.551138
107.164025
107.839271
108.556721
109.317392
110.119106
110.973078
111.871371
113.065083
114.766517
116.636930
118.628849
120.784037
122.960999
125.122808
127.273290
129.412632
131.498216
133.511374
135.305678
136.835811
137.972040
138.693172
139.042669
139.017435
138.083861
136.512289
134.697928
132.683562
130.481170
128.116084
125.606219
122.976944
120.261281
117.522263
114.705913
111.827726
108.945987
106.104512
103.297380
100.542033
97.869121
95.342716
93.076971
91.270762
90.205396
90.082753
89.917545
89.195778
88.102005
87.037862
86.095043
85.407161
84.848656
84.357819
83.954735
83.799621
83.978586
84.465879
85.225847
86.223819
87.478436
88.769629
89.915427
90.610365
90.611785
90.651906
91.103470
91.786079
92.793799
94.055669
95.399167
96.726820
98.001954
99.167547
100.264386
101.320914
102.306080
103.145859
103.849484
104.458867
105.000221
105.475903
105.833818
106.104533
106.331978
106.513149
106.651945
106.739706
106.769964
106.752260
106.714598
106.658700
106.586997
106.505752
106.428277
106.383594
106.369004
106.391974
106.425818
106.506435
106.624768
106.769390
106.926068
107.088988
107.270029
107.470038
107.680011
107.900777
108.152968
108.422187
108.713487
109.039574
109.408992
109.809589
110.237787
110.697473
111.207579
111.777094
112.418947
113.132538
113.907580
114.768423
115.681202
116.829869
118.505431
120.268009
122.105938
123.986931
125.922060
127.922284
129.958500
131.993518
133.983169
135.964965
137.925633
139.858136
141.659796
142.932919
143.804916
144.311849
144.430082
143.666666
142.185372
140.454210
138.531566
136.447440
134.215231
131.854124
129.377975
126.813752
124.178767
